image_id,filename,source,source_url,download_date,image_type,width,height,format,file_size_kb,color_space,source_metadata,md5_hash,is_duplicate,duplicate_of,analysis_notes
LOCAL_15559_PIXABAY_865117,PIXABAY_865117.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_865117.jpg,2026-05-27T01:52:34.472709,real,1280,853,JPEG,205.58,RGB,"{'original_filename': 'PIXABAY_865117.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_865117.jpg', 'file_size_bytes': 210512}",c7ea4c5ffcc814f15b8e21a95a928a7f,False,,Existing image - metadata generated
LOCAL_15560_PIXABAY_8666099,PIXABAY_8666099.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8666099.jpg,2026-05-27T02:06:12.036627,real,853,1280,JPEG,198.86,RGB,"{'original_filename': 'PIXABAY_8666099.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8666099.jpg', 'file_size_bytes': 203636}",0023551a5813a197e722e21706983ea9,False,,Existing image - metadata generated
LOCAL_15561_PIXABAY_8666108,PIXABAY_8666108.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8666108.jpg,2026-05-27T01:52:53.424205,real,1280,1280,JPEG,408.43,RGB,"{'original_filename': 'PIXABAY_8666108.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8666108.jpg', 'file_size_bytes': 418230}",f4f312d667c64e5015fb065e2957b3c0,False,,Existing image - metadata generated
LOCAL_15562_PIXABAY_8669480,PIXABAY_8669480.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8669480.jpg,2026-05-27T02:16:00.328596,real,1280,853,JPEG,278.0,RGB,"{'original_filename': 'PIXABAY_8669480.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8669480.jpg', 'file_size_bytes': 284671}",829bba7fa6e18652d12496ba6ff6bf36,False,,Existing image - metadata generated
LOCAL_15563_PIXABAY_8669986,PIXABAY_8669986.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8669986.jpg,2026-05-27T01:48:05.236679,real,853,1280,JPEG,230.65,RGB,"{'original_filename': 'PIXABAY_8669986.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8669986.jpg', 'file_size_bytes': 236183}",2b201b96da1e558886e7c8dde278d243,False,,Existing image - metadata generated
LOCAL_15564_PIXABAY_8670252,PIXABAY_8670252.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8670252.jpg,2026-05-27T01:06:55.583071,real,1280,853,JPEG,186.48,RGB,"{'original_filename': 'PIXABAY_8670252.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8670252.jpg', 'file_size_bytes': 190954}",32c66397af7dbb08d7be6160148ae8bf,False,,Existing image - metadata generated
LOCAL_15565_PIXABAY_8673730,PIXABAY_8673730.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8673730.jpg,2026-05-27T02:56:29.699007,real,1280,799,JPEG,152.71,RGB,"{'original_filename': 'PIXABAY_8673730.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8673730.jpg', 'file_size_bytes': 156380}",13da7dddda539236e79e0e93e5cecb32,False,,Existing image - metadata generated
LOCAL_15566_PIXABAY_868106,PIXABAY_868106.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_868106.jpg,2026-05-27T02:03:32.725059,real,1280,851,JPEG,200.64,RGB,"{'original_filename': 'PIXABAY_868106.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_868106.jpg', 'file_size_bytes': 205459}",1fee8553b45c7accafe9098f2204f2ae,False,,Existing image - metadata generated
LOCAL_15567_PIXABAY_8683532,PIXABAY_8683532.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8683532.jpg,2026-05-27T02:08:39.359899,real,853,1280,JPEG,386.29,RGB,"{'original_filename': 'PIXABAY_8683532.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8683532.jpg', 'file_size_bytes': 395563}",fee2b31e6eb7ce2afdef7f6072380cd7,False,,Existing image - metadata generated
LOCAL_15568_PIXABAY_8683570,PIXABAY_8683570.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8683570.jpg,2026-05-27T00:35:03.778322,real,1280,853,JPEG,298.59,RGB,"{'original_filename': 'PIXABAY_8683570.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8683570.jpg', 'file_size_bytes': 305757}",2265544ccd48f848a79112e7ce5790bb,False,,Existing image - metadata generated
LOCAL_15569_PIXABAY_8684668,PIXABAY_8684668.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8684668.jpg,2026-05-27T02:34:20.656149,real,1280,843,JPEG,454.24,RGB,"{'original_filename': 'PIXABAY_8684668.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8684668.jpg', 'file_size_bytes': 465146}",4cc93c0ab65c1115ad699141bd706033,False,,Existing image - metadata generated
LOCAL_15570_PIXABAY_8686902,PIXABAY_8686902.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8686902.jpg,2026-05-27T02:33:36.389479,real,1280,876,JPEG,323.48,RGB,"{'original_filename': 'PIXABAY_8686902.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8686902.jpg', 'file_size_bytes': 331239}",d39ae2bfa8e69d1551fe596c7c5539ba,False,,Existing image - metadata generated
LOCAL_15571_PIXABAY_868715,PIXABAY_868715.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_868715.jpg,2026-05-27T02:29:26.189019,real,1280,853,JPEG,440.73,RGB,"{'original_filename': 'PIXABAY_868715.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_868715.jpg', 'file_size_bytes': 451309}",0ff39a907f17388eac44dfc7cb9f4c4e,False,,Existing image - metadata generated
LOCAL_15572_PIXABAY_8687536,PIXABAY_8687536.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8687536.jpg,2026-05-27T02:58:47.519819,real,1280,848,JPEG,164.42,RGB,"{'original_filename': 'PIXABAY_8687536.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8687536.jpg', 'file_size_bytes': 168361}",9dbb22f0f77492996a363d60a10c8d1d,False,,Existing image - metadata generated
LOCAL_15573_PIXABAY_8688402,PIXABAY_8688402.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8688402.jpg,2026-05-27T01:42:49.743200,real,1280,903,JPEG,323.35,RGB,"{'original_filename': 'PIXABAY_8688402.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8688402.jpg', 'file_size_bytes': 331106}",9a33abffb6822b8070d4c7e720be88c2,False,,Existing image - metadata generated
LOCAL_15574_PIXABAY_8688873,PIXABAY_8688873.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8688873.jpg,2026-05-27T02:35:18.648654,real,1280,850,JPEG,672.49,RGB,"{'original_filename': 'PIXABAY_8688873.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8688873.jpg', 'file_size_bytes': 688632}",26ce2332c26563401aeab1d5162cae4e,False,,Existing image - metadata generated
LOCAL_15575_PIXABAY_8688876,PIXABAY_8688876.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8688876.jpg,2026-05-27T02:34:48.822660,real,1280,850,JPEG,608.65,RGB,"{'original_filename': 'PIXABAY_8688876.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8688876.jpg', 'file_size_bytes': 623254}",d63aea96fe01adfba8f1fa4eea06fac9,False,,Existing image - metadata generated
LOCAL_15576_PIXABAY_869195,PIXABAY_869195.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_869195.jpg,2026-05-27T01:55:38.017829,real,1280,854,JPEG,136.69,RGB,"{'original_filename': 'PIXABAY_869195.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_869195.jpg', 'file_size_bytes': 139969}",f0a224fda94e3f00ee0f52e44291cc04,False,,Existing image - metadata generated
LOCAL_15577_PIXABAY_8697758,PIXABAY_8697758.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8697758.jpg,2026-05-27T01:47:39.092068,real,853,1280,JPEG,255.43,RGB,"{'original_filename': 'PIXABAY_8697758.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8697758.jpg', 'file_size_bytes': 261564}",30df06897ecd1a3a62e84b4d33fa0f8e,False,,Existing image - metadata generated
LOCAL_15578_PIXABAY_8699014,PIXABAY_8699014.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8699014.jpg,2026-05-27T01:40:10.137618,real,1280,896,JPEG,209.54,RGB,"{'original_filename': 'PIXABAY_8699014.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8699014.jpg', 'file_size_bytes': 214565}",68d067ada70735eacee479cceb3dc9db,False,,Existing image - metadata generated
LOCAL_15579_PIXABAY_8699018,PIXABAY_8699018.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8699018.jpg,2026-05-27T01:36:14.076707,real,853,1280,JPEG,295.54,RGB,"{'original_filename': 'PIXABAY_8699018.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8699018.jpg', 'file_size_bytes': 302632}",005af634881c30c51ff09bca071d5fad,False,,Existing image - metadata generated
LOCAL_15580_PIXABAY_8699147,PIXABAY_8699147.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8699147.jpg,2026-05-27T01:42:54.632415,real,853,1280,JPEG,242.98,RGB,"{'original_filename': 'PIXABAY_8699147.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8699147.jpg', 'file_size_bytes': 248811}",ce0e2b8b1ae2ca4ef7bf12b093dc09a1,False,,Existing image - metadata generated
LOCAL_15581_PIXABAY_8703444,PIXABAY_8703444.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8703444.jpg,2026-05-27T01:32:29.444660,real,1280,853,JPEG,342.21,RGB,"{'original_filename': 'PIXABAY_8703444.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8703444.jpg', 'file_size_bytes': 350423}",c2d2012f1b87c6c3cace8b6042059de2,False,,Existing image - metadata generated
LOCAL_15582_PIXABAY_8705064,PIXABAY_8705064.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8705064.jpg,2026-05-27T02:34:17.440474,real,1280,799,JPEG,276.3,RGB,"{'original_filename': 'PIXABAY_8705064.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8705064.jpg', 'file_size_bytes': 282929}",d8f7a9fb4ff21ef0d02ea077a5345799,False,,Existing image - metadata generated
LOCAL_15583_PIXABAY_8708070,PIXABAY_8708070.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8708070.jpg,2026-05-27T01:38:22.579031,real,1280,853,JPEG,200.04,RGB,"{'original_filename': 'PIXABAY_8708070.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8708070.jpg', 'file_size_bytes': 204836}",38808d8bc748c0cc18d863fddd8e7417,False,,Existing image - metadata generated
LOCAL_15584_PIXABAY_8709253,PIXABAY_8709253.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8709253.jpg,2026-05-27T00:30:51.789427,real,1280,720,JPEG,177.13,RGB,"{'original_filename': 'PIXABAY_8709253.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8709253.jpg', 'file_size_bytes': 181379}",c9d2c7c4abdf4caf0a97eeeac60e57a8,False,,Existing image - metadata generated
LOCAL_15585_PIXABAY_8710717,PIXABAY_8710717.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8710717.jpg,2026-05-27T01:51:21.956233,real,853,1280,JPEG,209.3,RGB,"{'original_filename': 'PIXABAY_8710717.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8710717.jpg', 'file_size_bytes': 214322}",e8ece7630290e679bbe9460508978560,False,,Existing image - metadata generated
LOCAL_15586_PIXABAY_8715682,PIXABAY_8715682.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8715682.jpg,2026-05-27T01:47:41.256063,real,1280,960,JPEG,297.95,RGB,"{'original_filename': 'PIXABAY_8715682.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8715682.jpg', 'file_size_bytes': 305097}",2714ed3691fd1a537313d20eb6f9b69e,False,,Existing image - metadata generated
LOCAL_15587_PIXABAY_8715705,PIXABAY_8715705.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8715705.jpg,2026-05-27T01:45:27.405990,real,1280,960,JPEG,218.19,RGB,"{'original_filename': 'PIXABAY_8715705.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8715705.jpg', 'file_size_bytes': 223427}",5a89b2d9df3e6a8dd3833b65700aad62,False,,Existing image - metadata generated
LOCAL_15588_PIXABAY_87181,PIXABAY_87181.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_87181.jpg,2026-05-27T00:44:01.545985,real,853,1280,JPEG,143.47,RGB,"{'original_filename': 'PIXABAY_87181.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_87181.jpg', 'file_size_bytes': 146917}",2069035230bf5289a96aa677257136e4,False,,Existing image - metadata generated
LOCAL_15589_PIXABAY_8718910,PIXABAY_8718910.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8718910.jpg,2026-05-27T01:39:06.733193,real,922,1280,JPEG,316.24,RGB,"{'original_filename': 'PIXABAY_8718910.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8718910.jpg', 'file_size_bytes': 323831}",211dc942d75ea5535a546e3c053c274b,False,,Existing image - metadata generated
LOCAL_15590_PIXABAY_8722691,PIXABAY_8722691.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8722691.jpg,2026-05-27T02:29:11.828043,real,1280,853,JPEG,268.05,RGB,"{'original_filename': 'PIXABAY_8722691.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8722691.jpg', 'file_size_bytes': 274482}",62cb9d159061125a467d45946017e5d7,False,,Existing image - metadata generated
LOCAL_15591_PIXABAY_8723154,PIXABAY_8723154.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8723154.jpg,2026-05-27T01:41:47.913166,real,1280,947,JPEG,282.05,RGB,"{'original_filename': 'PIXABAY_8723154.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8723154.jpg', 'file_size_bytes': 288820}",1577d107298f6a74ec0b2b056cfa85a8,False,,Existing image - metadata generated
LOCAL_15592_PIXABAY_872408,PIXABAY_872408.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_872408.jpg,2026-05-27T00:15:15.563272,real,1280,853,JPEG,153.34,RGB,"{'original_filename': 'PIXABAY_872408.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_872408.jpg', 'file_size_bytes': 157024}",aaf9a09e18c74734ee6f0a2bd6724218,False,,Existing image - metadata generated
LOCAL_15593_PIXABAY_872557,PIXABAY_872557.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_872557.jpg,2026-05-27T00:12:44.874860,real,852,1280,JPEG,212.06,RGB,"{'original_filename': 'PIXABAY_872557.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_872557.jpg', 'file_size_bytes': 217146}",fc8e6587ea813b08e19150e89753d354,False,,Existing image - metadata generated
LOCAL_15594_PIXABAY_8728486,PIXABAY_8728486.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8728486.jpg,2026-05-27T01:35:51.182774,real,810,1280,JPEG,233.89,RGB,"{'original_filename': 'PIXABAY_8728486.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8728486.jpg', 'file_size_bytes': 239508}",aabd4c6a6abf472fa32f1f393affebb4,False,,Existing image - metadata generated
LOCAL_15595_PIXABAY_8731843,PIXABAY_8731843.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8731843.jpg,2026-05-27T01:36:38.129473,real,960,1280,JPEG,195.12,RGB,"{'original_filename': 'PIXABAY_8731843.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8731843.jpg', 'file_size_bytes': 199801}",f05e2e5b2de673bd1cc3705092f4497c,False,,Existing image - metadata generated
LOCAL_15596_PIXABAY_874052,PIXABAY_874052.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_874052.jpg,2026-05-27T01:01:51.783341,real,1280,853,JPEG,248.31,RGB,"{'original_filename': 'PIXABAY_874052.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_874052.jpg', 'file_size_bytes': 254274}",ea8fec6d538c9a6db677913f5903e5c3,False,,Existing image - metadata generated
LOCAL_15597_PIXABAY_874058,PIXABAY_874058.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_874058.jpg,2026-05-27T00:53:40.294840,real,1280,853,JPEG,245.07,RGB,"{'original_filename': 'PIXABAY_874058.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_874058.jpg', 'file_size_bytes': 250948}",16c218cce0f8de70e9734ec402af8f90,False,,Existing image - metadata generated
LOCAL_15598_PIXABAY_8741517,PIXABAY_8741517.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8741517.jpg,2026-05-27T00:34:45.689474,real,853,1280,JPEG,231.53,RGB,"{'original_filename': 'PIXABAY_8741517.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8741517.jpg', 'file_size_bytes': 237091}",7c949efb57bb1b2459c43ac86a89e0c2,False,,Existing image - metadata generated
LOCAL_15599_PIXABAY_8743610,PIXABAY_8743610.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8743610.jpg,2026-05-27T02:01:33.206164,real,1280,838,JPEG,114.51,RGB,"{'original_filename': 'PIXABAY_8743610.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8743610.jpg', 'file_size_bytes': 117258}",5060cd69bc0e7a10bac72a9fc523bb39,False,,Existing image - metadata generated
LOCAL_15600_PIXABAY_8747794,PIXABAY_8747794.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_8747794.jpg,2026-05-27T02:02:07.815094,real,1280,1280,JPEG,288.76,RGB,"{'original_filename': 'PIXABAY_8747794.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_8747794.jpg', 'file_size_bytes': 295691}",5b5fd1e152da27c4ece0b4dff3c78762,False,,Existing image - metadata generated
LOCAL_15601_PIXABAY_876133,PIXABAY_876133.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_876133.jpg,2026-05-27T00:12:37.850413,real,850,1280,JPEG,328.76,RGB,"{'original_filename': 'PIXABAY_876133.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_876133.jpg', 'file_size_bytes': 336649}",cdad713d8f49e489947e8979774e8577,False,,Existing image - metadata generated
LOCAL_15602_PIXABAY_876134,PIXABAY_876134.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_876134.jpg,2026-05-27T00:11:14.678473,real,910,1280,JPEG,220.11,RGB,"{'original_filename': 'PIXABAY_876134.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_876134.jpg', 'file_size_bytes': 225393}",b6574ca7225e7258ad646416193c9e08,False,,Existing image - metadata generated
LOCAL_15603_PIXABAY_876138,PIXABAY_876138.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_876138.jpg,2026-05-27T00:15:46.295878,real,1035,1280,JPEG,169.02,RGB,"{'original_filename': 'PIXABAY_876138.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_876138.jpg', 'file_size_bytes': 173075}",e8f43b4e58ded46e1207f6465292cbd3,False,,Existing image - metadata generated
LOCAL_15604_PIXABAY_876187,PIXABAY_876187.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_876187.jpg,2026-05-27T00:16:40.781184,real,979,1280,JPEG,308.06,RGB,"{'original_filename': 'PIXABAY_876187.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_876187.jpg', 'file_size_bytes': 315458}",b8b9fa215a4e370bbc022128700c612f,False,,Existing image - metadata generated
